id,earmark_id,raw_recipient,standardized_recipient
7800,37194,"Winchester Police Department, Winchester, KY",""
7801,37204,"Winston County Commission, AL",""
7802,37209,"US Technology Aerospace Corporation (Bishop, Sanford)",""
7803,37209,Warner Robins AFB (Marshall),""
7804,37210,"City of Hartselle, Hartselle, AL",""
7805,37211,ID Systems,""
7806,37212,"City of Arlington, Arlington, GA",""
7807,37213,Athena GTX,""
7808,37214,"Microstrain, Inc.",""
7809,37215,"Village of Melrose Park Police Department, Mel-rose Park, IL",""
7811,37220,"Wistariahurst Museum, Holyoke, MA",""
7812,37225,"Wisconsin Office of Justice Assistance, Madison, Wl",""
7813,37226,Florida Army National Guard,""
7814,37227,Florida Army National Guard,""
7815,37228,New York State National Guard,""
7816,37229,Civil Support Team of the New York National Guard,""
7817,37230,"Triarii Scientific, LLC",""
7818,37231,"WNY AmeriCorps, West Seneca, NY",""
7819,37238,"Women At Work, Pasadena, CA",""
7820,37239,Women In Military Service For America Memorial Foundation,""
7821,37240,"Women's Business Development Center (WBDC), Stamford, CT",""
7822,37241,Cold Spring Harbor Laboratory (McCarthy),""
7823,37248,"Township of Woodbridge, Woodbridge, NJ",""
7824,37251,"Woodstock Film Festival, inc (WFF), Woodstock, NY",""
7826,37257,Kansas Farm Bureau Foundation,""
7827,37258,"Hillside Family of Agencies, Rochester, NY",""
7830,37267,Old Dominion University,""
7831,37269,"City of Wrens, Wrens, GA",""
7832,37272,"Wright-Dunbar, Inc.,",""
7833,37279,Wyoming National Guard,""
7834,37281,"Piasecki Aircraft Corporation (Andrews, Brady, Castle, Sestak)",""
7835,37281,"Calspan Corporation (Higgins, Slaughter)",""
7836,37283,Global Technical Services (GTS),""
7837,37284,"City of Yakima, Yakima, WA",""
7838,37292,"Yankton Sioux Tribe, Marty, SD",""
7839,37315,Yellowstone Boys and Girls Ranch,""
7840,37316,"Yellowstone County Sheriffs Office, Billings, MT",""
7841,37319,"YMCA of Greater NY, New York, NY",""
7842,37320,"YMCA of Long Island, Inc., Holtsville, NY",""
7843,37324,"City of Yonkers, Yonkers, NY",""
7844,37325,"York City Sewer Authority, York, PA",""
7845,37332,"Youngstown Central Area Community Improvement Corporation, Youngstown, OH",""
7846,37336,"Sid Jacobson Jewish Community Center, East Hills, NY",""
7847,37337,"Florida Venture Foundation, Miami, FL",""
7848,37338,"City of Alexandria, Alexandria, VA",""
7849,37339,"City of Long Beach, Long Beach, CA",""
7850,37340,"YMCA of Burbank, Burbank, CA",""
7851,37341,"Harlem RBI, Inc., New York, NY",""
7852,37344,"United Way of Allegheny County, Pittsburgh, PA",""
7853,37345,"Crossroads Programs, Willingboro, NJ",""
7854,37346,"Pulaski County Youth Services, Little Rock, AR",""
7855,37347,"Generations Incorporated, Lindenwold, NJ",""
7856,37348,"Coalition for a Drug-Free Lanai, Lanai City, HI",""
7857,37349,"Youth Ministries for Peace and Justice, Bronx, NY",""
7858,37350,"Martin Luther King Jr. Freedom Center, Oakland, CA",""
7810,37218,"State of Wisconsin, Madison, Wl",State of Wisconsin
7785,37107,Louisiana State University,Louisiana State University
7828,37260,Paladin Data Systems Corporation,Paladin Data Systems
7766,37060,"West Virginia University, Morgantown, WV",West Virginia University
7788,37117,Kansas State University,Kansas State University
7825,37253,University of Maine,University of Maine
7859,37351,"Youth Power Center, Washington, DC",""
7860,37353,"National Youth Science Foundation, Charleston, VW",""
7861,37354,"Starfinder Foundation, Philadelphia, PA",""
7862,37355,"Community Connections, Inc., Bluefield, WV",""
7864,37357,"After School Partnership of Greater New Orleans, New Orleans, IA",""
7865,37358,"Calhoun County Family Connection, Edison, GA",""
7866,37359,"City of Trenton, Trenton, NJ",""
7867,37365,Fish and Wildlife Service,""
7868,37371,"YWCA of Yakima, Yakima, WA",""
7869,37372,"YWCA of Silicon Valley, San Jose, CA",""
7870,37373,"YWCA Southeastern Massachusetts, New Bedford, MA",""
7871,37375,"Alabama District Attorneys Association, Montgomery, AL",""
7872,37376,"Zero to Three, Douglasville, GA",""
7873,37377,"U.S. Army Engineer Research and Development Center, Construction Engineering Research Laboratory",""
7874,37378,"DefBar Systems, LLC",""
2024,15798,City of Phoenix,"City of Phoenix, AZ"
3857,27062,CoorsTek,CoorsTek Inc
337,1970,National Technical Systems Corporation,National Technical Systems
5603,31384,"Chickasaw Nation, Ada, OK",Chickasaw Nation
1348,8577,"Defense Technologies, Inc.",DEFENSE TECHNOLOGIES
3288,25672,"PPG Industries, Inc.",PPG Industries
45,223,Thermo Fisher Scientific,Thermo Fisher Scientific
748,4469,Milliken and Company,Milliken & Co
6830,34460,University of South Carolina,University of South Carolina
7020,35057,University of South Carolina,University of South Carolina
5326,30772,Ducks Unlimited,Ducks Unlimited
461,2673,University of Notre Dame,University of Notre Dame
462,2675,University of Notre Dame,University of Notre Dame
1416,9006,University of Notre Dame,University of Notre Dame
3367,25752,University of Notre Dame,University of Notre Dame
4307,28266,University of Notre Dame,University of Notre Dame
3925,27242,"Baylor College of Medicine, Houston, TX",Baylor College of Medicine
39,204,L-3 Communications Corporation,L-3 Communications
1297,8120,L-3 Communications Corporation,L-3 Communications
2890,23823,Teach for America,Teach for America
6008,32471,Trex Enterprises,Trex Enterprises
3486,26022,Cubic Corporation,Cubic Corp
6433,33417,Cubic Corporation,Cubic Corp
1027,6310,Azimuth Incorporated,Azimuth Inc
1029,6361,Azimuth Incorporated,Azimuth Inc
3017,24387,Union City,UNION CITY FIRST
6552,33780,Aeroflex,Aeroflex Inc
6673,33995,Aeroflex,Aeroflex Inc
247,1383,Clarian Health,Clarian Health Partners
687,4138,Ohio State University,Ohio State University
1212,7387,Ohio State University,Ohio State University
1581,10751,Ohio State University,Ohio State University
4595,28998,Ohio State University,Ohio State University
1469,9391,"University of South Carolina, Department of Electrical Engineering",University of South Carolina
2524,20483,Monterey Bay Aquarium,Monterey Bay Aquarium
6493,33620,"National Park Service, Washington, DC",National Park Service
1607,11661,Montana State University,Montana State University
2521,20475,Montana State University,Montana State University
3654,26426,Montana State University,Montana State University
3809,26884,Montana State University,Montana State University
5327,30773,Montana State University,Montana State University
5898,32191,Montana State University,Montana State University
7183,35593,Montana State University,Montana State University
4909,29760,"Girl Scouts of the USA, New York, NY",Girl Scouts of the USA
4910,29761,"Girl Scouts of the USA, New York, NY",Girl Scouts of the USA
6041,32531,Alliant Techsystems Inc. (ATK),Alliant Techsystems
6108,32641,"University of Mississippi, Oxford, MS",University of Mississippi
6109,32643,"University of Mississippi, Oxford, MS",University of Mississippi
6128,32688,"University of Mississippi, Oxford, MS",University of Mississippi
6137,32706,"University of Mississippi, Oxford, MS",University of Mississippi
1144,6841,Mississippi State University,Mississippi State University
1191,7199,Mississippi State University,Mississippi State University
1586,10842,Mississippi State University,Mississippi State University
1620,11851,Mississippi State University,Mississippi State University
2507,20350,Mississippi State University,Mississippi State University
2508,20351,Mississippi State University,Mississippi State University
2509,20352,Mississippi State University,Mississippi State University
2510,20353,Mississippi State University,Mississippi State University
2511,20354,Mississippi State University,Mississippi State University
3374,25763,Mississippi State University,Mississippi State University
3568,26195,Mississippi State University,Mississippi State University
3714,26633,Mississippi State University,Mississippi State University
4712,29277,Mississippi State University,Mississippi State University
6978,34933,Mississippi State University,Mississippi State University
3052,24524,"University of Massachusetts, Amherst",University of Massachusetts
3053,24525,"University of Massachusetts, Amherst",University of Massachusetts
7720,36896,"Washington Hospital Center, Washington, DC",Washington Hospital Center
148,757,Concurrent Technologies Corporation,Concurrent Technologies
693,4154,Concurrent Technologies Corporation,Concurrent Technologies
1078,6550,Concurrent Technologies Corporation,Concurrent Technologies
1090,6577,Concurrent Technologies Corporation,Concurrent Technologies
4645,29169,Concurrent Technologies Corporation,Concurrent Technologies
577,3368,DRS Technologies,DRS Technologies
1517,9568,DRS Technologies,DRS Technologies
7875,37380,Texas Tech University,Texas Tech University
5284,30681,DRS Technologies,DRS Technologies
6724,34136,DRS Technologies,DRS Technologies
876,5244,"FuelCell Energy, Inc.",FuelCell Energy
1272,7882,California State University,California State University
4023,27517,"City and County of San Francisco, CA","City & County of San Francisco, CA"
4759,29400,Marquette University (Kohl),Marquette University
7174,35560,"University of Nebraska Medical Center, Omaha, NE",University of Nebraska Medical Center
5004,30072,"University of Hawaii, Maui, HI",University of Hawaii
4270,28171,"City of Albuquerque, Public Safety Department, Albuquerque, NM","City of Albuquerque, NM"
387,2236,Johns Hopkins University,Johns Hopkins University
5067,30193,University of Arizona,University of Arizona
7728,36940,"Water Environment Research Foundation, Alexandria, VA",Water Environment Research Foundation
3305,25689,Raytheon Company,Raytheon Co
5139,30390,Raytheon Company,Raytheon Co
7589,36513,C&C Technologies INC.,C&C Technologies
2021,15794,City of Philadelphia,"City of Philadelphia, PA"
2022,15795,City of Philadelphia,"City of Philadelphia, PA"
2023,15796,City of Philadelphia,"City of Philadelphia, PA"
839,4993,Intergraph,Intergraph Corp
4332,28333,University of Georgia,University of Georgia
168,867,Washington State University,Washington State University
447,2585,Washington State University,Washington State University
3138,25032,Washington State University,Washington State University
3378,25770,Washington State University,Washington State University
4312,28280,Washington State University,Washington State University
4666,29201,Washington State University,Washington State University
6406,33368,Washington State University,Washington State University
6518,33713,Washington State University,Washington State University
6560,33797,Washington State University,Washington State University
6993,34971,Washington State University,Washington State University
1425,9033,Sierra Nevada Corporation,Sierra Nevada Corp
1451,9298,Planning Systems Inc.,Planning Systems Inc
5541,31322,"Louisiana Sheriffs' Association, Baton Rouge, LA",LOUISIANA SHERIFFS ASSOCIATION
4521,28799,"State of Alaska, Anchorage, AK",State of Alaska
7829,37266,"World Vision, Philippi, WV",World Vision
4840,29603,"National Park Service, Fredericksburg & Spotsylvania County Battlefields National Military Park, Fredericksburg, VA",National Park Service
824,4916,Wayne State University,Wayne State University
5179,30512,Wayne State University,Wayne State University
4406,28483,University of Delaware,University of Delaware
5897,32188,University of Delaware,University of Delaware
6187,32790,University of Utah (Kirk),University of Utah
7105,35299,Northrop Grumman Corporation,Northrop Grumman
7147,35494,The California State University,California State University
5462,31172,"Lake County, Painesville, OH",LAKE COUNTY PRESS
7473,36129,"State of Iowa, Iowa Department of Corrections-Division of Offender Services, Des Moines, IA",State of Iowa
3614,26332,"Alliant Techsystems, Inc.  (ATK Mission Systems – Aerospace Structures Division)",Alliant Techsystems
326,1932,New Mexico State University,New Mexico State University
328,1933,New Mexico State University,New Mexico State University
1549,10100,New Mexico State University,New Mexico State University
1625,11957,New Mexico State University,New Mexico State University
1635,12183,New Mexico State University,New Mexico State University
1646,12459,New Mexico State University,New Mexico State University
2609,20967,New Mexico State University,New Mexico State University
3447,25918,New Mexico State University,New Mexico State University
3880,27139,New Mexico State University,New Mexico State University
6345,33253,New Mexico State University,New Mexico State University
513,2999,Montefiore Medical Center,Montefiore Medical Center
5996,32426,Montefiore Medical Center,Montefiore Medical Center
4177,27918,"Clemson University, Clemson, SC",Clemson University
7257,35787,"Clemson University, Clemson, SC",Clemson University
349,2063,University of Connecticut,University of Connecticut
6893,34728,University of San Francisco,University of San Francisco
644,3814,Northern Illinois University,Northern Illinois University
645,3815,Northern Illinois University,Northern Illinois University
4973,29967,Northern Illinois University,Northern Illinois University
5305,30715,"University of Hawaii, Honolulu, HI",University of Hawaii
5379,30962,"University of Hawaii, Honolulu, HI",University of Hawaii
5310,30724,"Iowa State University, Ames, IA",Iowa State University
5333,30793,"Iowa State University, Ames, IA",Iowa State University
2872,23583,State of Wisconsin,State of Wisconsin
7565,36399,"University of Louisville, Louisville, KY",University of Louisville
7281,35820,"City of Atlanta, Atlanta, GA","City of Atlanta, GA"
937,5615,American Museum of Natural History,American Museum of Natural History
2232,17756,Georgia State University,Georgia State University
1188,7166,Penn State University,Penn State University
3127,24977,Wake Forest University Health Sciences,Wake Forest University Health Sciences
1853,15333,City and County of San Francisco,"City & County of San Francisco, CA"
7795,37154,"Widener University, Chester, PA",Widener University
2560,20737,National District Attorneys,National District Attorneys Assn
3866,27091,Rice University,Rice University
366,2109,Millennium Engineering and Integration Company,Millennium Engineering & Integration
5244,30632,University of North Texas,University of North Texas
3405,25805,University of Hawaii,University of Hawaii
3410,25814,University of Hawaii,University of Hawaii
5687,31618,University of Hawaii,University of Hawaii
6768,34210,University of Hawaii,University of Hawaii
1466,9365,"State of New Mexico, Office of the State Engineer",State of New Mexico
6661,33970,"Puyallup Tribe of Indians, Tacoma, WA",Puyallup Tribe of Indians
3481,26017,"Alliant Techsystems (ATK), Inc.",Alliant Techsystems
1260,7799,University of Arkansas,University of Arkansas
896,5386,Environmental Systems Research Institute (ESRI),Environmental Systems Research Institute
905,5404,Environmental Systems Research Institute (ESRI),Environmental Systems Research Institute
5475,31240,Northrop Grumman Corporation (Defensive Systems Division),Northrop Grumman
3666,26466,"University of Southern California, Institute for Creative Technology",University of Southern California
6336,33187,"Florida International University, Miami, FL",Florida International University
6410,33373,Aurora Flight Sciences,Aurora Flight Sciences
4527,28805,"State of Iowa, Office of Drug Control Policy, Des Moines, IA",State of Iowa
84,429,Alliant Techsystems Inc.,Alliant Techsystems
784,4678,Alliant Techsystems Inc.,Alliant Techsystems
6678,34015,RAND Corporation,Rand Corp
3870,27096,"State University of New York, College of Environmental Science and Forestry, Syracuse, NY",State University of New York
5042,30160,"Westwood Corporation, L-3 Communications",Westwood One
2870,23580,State of Maryland,State of Maryland
7507,36240,"University of Arizona, Tucson, AZ",University of Arizona
7059,35209,"Virginia State Police, Wytheville, VA",Virginia State Police
225,1230,Progeny Systems Corporation,Progeny Systems
4425,28548,Progeny Systems Corporation,Progeny Systems
6869,34599,"City and County of San Francisco, San Francisco, CA","City & County of San Francisco, CA"
5790,31898,Boeing,Boeing Co
1979,15672,City of Los Angeles,"City of Los Angeles, CA"
3249,25613,Radiance Technologies,Radiance Technologies
1552,10133,University of Vermont,University of Vermont
1553,10186,University of Vermont,University of Vermont
1578,10685,University of Vermont,University of Vermont
3084,24647,University of Vermont,University of Vermont
3085,24648,University of Vermont,University of Vermont
